PK,company_name
7999,The Spatial Group
8000,The Star
8001,The Star Entertainment Group
8002,The Surfboard Warehouse
8003,The Swanston Hotel Melbourne Grand Mercure
8004,The Talent Connective
8005,The Talent Corner
8006,The Talent Equation
8007,The Talent Kitchen
8008,The Tank Stream
8009,The Tasman Tank Co
8010,The Travel Corporation
8011,The Trustee for Abacus Tallwood Trust
8012,The Turner Group Recruitment Consultants
8013,The University Of Melbourne
8014,The University of Adelaide
8015,The University of Notre Dame Australia
8016,The University of Sydney
8017,The Walt Disney Company (Australia) Pty Ltd
8018,The Water Shop
8019,The Westin Sydney
8020,The Wests Group Australia
8021,The Whiddon Group
8022,The Winner Partnership
8023,The Workers Wardrobe
8024,The Wrigley Confectionary Co Pty Limited
8025,The Yield
8026,The YogaBar
8027,Theranostics Australia
8028,Therapeutic Goods Administration
8029,Thermo Fisher Scientific
8030,Thermo King Rail Australia
8031,Thermotek Windows
8032,Thiess Pty Ltd
8033,Think Childcare Limited
8034,Think Global Logistics
8035,Think Talent Pty Ltd
8036,Third Horizon Consulting
8037,Thirdplace Hospitality
8038,This Solution
8039,Thomas Bros Trucks
8040,Thomas Moloney pty ltd
8041,Thomas Noble & Russell
8042,Thomas Scaffolding
8043,Thompson Health Care
8044,Thompson Meat Machinery
8045,Thomson Geer
8046,Thomson Reuters
8047,Thorn Australia
8048,Thorne Constructions Pty Ltd
8049,Thrifty Car Rental
8050,Thrifty WA
8051,Thrive for Life
8052,Thurwood Interstate Transport Pty Ltd
8053,Tiffany & Co.
8054,Tiger & Co Recruitment
8055,Tigerlink
8056,Tile
8057,Tile Fusion
8058,Tile Wizards Australia
8059,Tiltsta
8060,Timbertruss
8061,Timstock Trading House Pty Ltd
8062,Tink Recruitment
8063,Tink's
8064,Tinonee Gardens The Multicultural Village Ltd
8065,Tintage Pty Ltd
8066,Tip Top Eastern
8067,Titan Garages & Sheds
8068,Titan Recruitment Pty Ltd
8069,Titanium Consulting
8070,Titeline Drilling Pty Ltd
8071,Titles Strata Management Pty Ltd
8072,Tobin McClintock
8073,Today
8074,Todd Brooks Consulting
8075,Tognetti Consulting Pty Ltd
8076,Toll Group
8077,Toll People (St Kilda)
8078,Toll People (Sydney)
8079,Toll People - Adelaide
8080,Toll People - Brisbane
8081,Toll People - Dandenong
8082,Toll People - Karratha
8083,Toll People - Newcastle
8084,Toll People - Perth
8085,Toll People - Sydney
8086,Toll People - Townsville
8087,Toll Transport Pty Ltd
8088,Tomago Aluminium Company Pty Limited
8089,TooEasy Carpentry & Maintenance
8090,Tooley Imports (AUST) Pty Ltd
8091,Toolprocure Australia Pty Ltd
8092,Tooth Booth
8093,Toowoomba Holden
8094,Toowoomba Motor Group
8095,Top Education Institute
8096,Top Gun Motorcycles
8097,Top Knot Carpentry & Joinery Pty Ltd
8098,Top Notch Cabinets
8099,Top Video
8100,TopMechanic.com.au
8101,Topp Projects
8102,Torch Professional Services Pty Ltd
8103,Torque IT
8104,Torque Recruitment Group
8105,Torre and Mordini
8106,Torres and Cape Hospital and Health Service
8107,Toshiba
8108,Total Accounting Partners
8109,Total Aluminium Fabricators
8110,Total Beauty Network
8111,Total Capital Management
8112,Total Cardiovascular Care
8113,Total Electrical Control Solutions
8114,Total Essential Services Group Pty Ltd
8115,Total Fleet Maintenance
8116,Total Health Physio
8117,Total Personnel
8118,Total Staff Solutions
8119,Total Steel
8120,Total Steel of Australia
8121,Total Tools - Store Network
8122,Totally Workwear North Parramatta
8123,TotallyAwesome
8124,Tottenham Early Childhood Centre
8125,Tourism Tropical North Queensland
8126,Tower Systems
8127,Towers Transport
8128,Town of Victoria Park
8129,Townsend Building Services
8130,Townsville City Council
8131,Townsville Hospital and Health Service
8132,TownsvilleRVs
8133,Toxfree
8134,Toyota
8135,Toyota Financial Services
8136,Toyota Material Handling Australia
8137,Toyota WA Distributor
8138,"Toys ""R"" Us"
8139,Tracc Civil
8140,Tracey Brunstrom & Hammond
8141,Tradco
8142,Trade Edge Painting
8143,Trade View Investments
8144,Tradecore Industries
8145,Tradefaire International Pty Ltd
8146,Tradepro Installation Services
8147,Trades Labour Hire
8148,Tradewind Australia Pty Ltd
8149,Tradewind Recruitment Ltd
8150,Trafalgar Dental Care
8151,Trafflec
8152,Trak Recruiting
8153,Trak Search
8154,Tramada Systems
8155,Tramontina
8156,TransGrid
8157,TransMetro Corporation
8158,Transdev Australasia Pty Ltd
8159,Transform Physio
8160,Transformation Consulting Pty Ltd
8161,Transit Australia Group
8162,Transit Software Pty Ltd
8163,Transit Systems
8164,Transition Level Investments
8165,Transitions Community Care Solutions
8166,Transmech crane truck service
8167,Transport Canberra and City Services
8168,Transport for NSW
8169,Transpower
8170,Transurban
8171,Travel Trade Recruitment ltd
8172,Travelex Ltd
8173,Travellers Lounge
8174,Travelon Coaches
8175,Trax Tyre and Auto
8176,Trayne Consulting
8177,Treasury Wine Estate Limited
8178,Tree Cycle Pty Ltd
8179,TreeServe
8180,Treehouse Bar on Belongil
8181,Trek Hardware
8182,Treloar
8183,Trend Windows
8184,Trenton International
8185,TriCare
8186,Tribal
8187,Tribe Strategic Accountants
8188,Trident Security Qld Pty Ltd
8189,Triggerpoint Natural Health Centre
8190,Trimson Partners
8191,TriniTEQ
8192,Trinity Christian School
8193,Trio Brothers Trading Pty Ltd
8194,Trio Plumbing Pty Ltd
8195,Triple M Holdings
8196,Triple M Sheetmetal
8197,Triple R 4x4 Pty Ltd
8198,Triple X Stainless Steel
8199,Trippas White Group
8200,Triskele Labs
8201,Tristar Industries
8202,Tritech Lubricants
8203,Triton
8204,Tritton Resources
8205,Trivett Classic P/L
8206,Trojan QLD
8207,Trojan Recruitment Group
8208,Trojan Recruitment Group - Adelaide
8209,Trojan Recruitment Group - Brisbane
8210,Trojan Recruitment Group - Gold Coast
8211,Trojan Recruitment Group - Melbourne Professional
8212,Trojan Recruitment Group - Newcastle
8213,Trojan Recruitment Group - Perth
8214,Troy Buckley & Associates Pty Ltd
8215,Troys Hospitality Staff
8216,True Alliance
8217,True Foods Pty Ltd
8218,True Value Homes
8219,Trueline Patios
8220,Trump Floorcoverings
8221,Trumps Pty Ltd
8222,Truss Education Systems Pty Ltd
8223,Trusted Mechanical Services
8224,Tuff Bullbars Australia
8225,Tuff Turf N Co Pty Ltd
8226,Tuggeranong Square Medical Practice
8227,Tully Sugar Limited
8228,Tungsten Mining NL
8229,Turbo Staff
8230,TurksLegal
8231,Turner & Townsend Pty Ltd
8232,Tusk Group
8233,Tweed Sheetmetal Pty Ltd
8234,Twin Disc (Pacific) Pty Ltd
8235,Twin Plaza Metals
8236,TwoScots Recruitment
8237,Tyre & Tube Australia
8238,Tyremax Pty Ltd
8239,Tyrepower Cooroy
8240,Tyrepower Penrith
8241,Tyrepower Upper Coomera
8242,Tyreright Wangara
8243,Tyres and More
8244,Tyres4U
8245,Tyrone Group
8246,Tytec Logistics Pty Ltd
8247,U Blinds Australia
8248,U.S. Consulate General Sydney
8249,UASG
8250,UBER
8251,UE & Multinet
8252,UFS Dispensaries Ltd
8253,UGL
8254,UHY Haines Norton Sydney
8255,UNC Group Pty Ltd
8256,UNICA Wealth
8257,UNIFY Solutions Pty Ltd
8258,UNITA
8259,UNTIL Pty Ltd
8260,UNiDAYS
8261,UPA Wahroonga
8262,USANA Australia Pty Ltd
8263,UTS Child Care
8264,UTS Students' Association
8265,UWA Accommodation
8266,Ullrich Aluminium
8267,Ultima Building Solutions
8268,Ultimate Interiors WA
8269,Ultimate Laser
8270,Ultimate You Cheltenham
8271,Ulton
8272,Ultra Air Conditioning Pty Ltd
8273,Ultra Lift Pty Ltd
8274,Ultraceuticals
8275,Ultro Recruitment
8276,Uncle Bill's Australia Pty Ltd
8277,Uni-Industries
8278,UniSuper Management Pty Ltd
8279,Unicasa Pty Ltd
8280,Unicorn Transport Equipment
8281,Unified Healthcare Group
8282,Unified Security Group
8283,Unilever Australasia
8284,Uniplas Mouldings International Pty Ltd
8285,Uniqlo Australia
8286,Unique Cars and Finance
8287,Unique Dental
8288,Unique Metal Works Pty Ltd
8289,Unique Recruitment
8290,Unique U Psychology
8291,Unite Resourcing
8292,United Children
8293,United Co.
8294,United Motor Traders
8295,United Petroleum Pty Ltd
8296,United Recruiting Solutions
8297,United Super Pty Ltd
8298,United Transport Equipment
8299,United Voice
8300,United Way West Australia
8301,Uniti Wireless
8302,Uniting
8303,Uniting (Victoria and Tasmania) Limited
8304,"Uniting Church in Australia, NSW ACT Synod"
8305,Uniting Communities Incorporated
8306,UnitingCare Community
8307,UnitingCare Health
8308,UnitingCare Qld
8309,UnitingCare Wesley Bowden
8310,UnitingCare West
8311,UnitingSA
8312,Unity Fund Services Pty Ltd
8313,Unitywater
8314,Universal Communications P/L
8315,Universal Corporation
8316,Universal Electro-Tech
8317,Universal Fans
8318,Universal Lighting and Audio (ULA)
8319,Universal Patisserie
8320,Universal Store
8321,Universal Technology Pty Ltd
8322,University Club Inc.
8323,University of New South Wales
8324,University of Newcastle
8325,"University of Notre Dame Australia, Sydney Campus"
8326,University of Queensland
8327,University of South Australia
8328,University of Southern Queensland
8329,University of Tasmania
8330,University of Technology Sydney
8331,University of Western Australia
8332,University of Wollongong
8333,University of the Sunshine Coast
8334,Upside Realty Pty Ltd
8335,Upskilled Pty Ltd
8336,Upward People
8337,Urban Brisbane
8338,Urban Land and Housing Group
8339,Urban Maintenance Systems
8340,Urban Man
8341,Urban Paddock
8342,Urban Strategies
8343,Urban Wardrobes & Shower Screens
8344,Urbane Recruitment
8345,Urbis Pty Ltd
8346,V Resource
8347,V&M Automotive
8348,V/Line Corporation
8349,VCCP Pty Ltd
8350,VDG Services
8351,VEEM LTD
8352,VINSBINS
8353,VJ's Seafoods
8354,VM Drilling Pty Ltd
8355,VPL Haulage
8356,VT Group (Aust) Pty Ltd
8357,VT Services Contracting Pty Ltd
8358,Vacenti
8359,Vacu-Blast Pty Ltd
8360,Valeo Construction Pty Ltd
8361,Valiant Hire
8362,Valspar Paint Services Pty Ltd
8363,Van Der Meer Consulting
8364,Van Haandel Group Pty Ltd
8365,Vanderfield Pty Ltd
8366,Vannin Capital
8367,Vape Distribution Australia
8368,Variety Qld Inc
8369,Varsity Business Consulting
8370,Vasco's Charcoal Chicken
8371,Vedantus Solutions Pty Ltd
8372,Veeam Software
8373,Veken Australia
8374,Velg Training
8375,Vellex Pty Ltd
8376,Velrada
8377,Vendito Consulting Group
8378,Veneto Club
8379,Ventia Pty Ltd
8380,Ventura Bus Lines
8381,Ventura Home Group
8382,VenuesWest
8383,Veolia Australia & New Zealand
8384,Veracity Recruitment
8385,Veris
8386,Veritas Blue
8387,Veritas Recruitment
8388,Veriu Hotels and Suites
8389,Versalux
8390,Versent Pty Ltd
8391,Verser
8392,Vertex Recruitment
8393,Vertical Talent
8394,Vertiv (Australia) Pty. Ltd.
8395,Verve Portraits
8396,Verve Recruitment
8397,Vet HQ
8398,Veterinary Cremation Services Pty Ltd
8399,Viatek Technology Pty Ltd
8400,Vibrant Kitchens
8401,Vic's Premium Quality Meat
8402,VicForests
8403,VicRoads
8404,Vicbeam
8405,Vicinity Centres
8406,Victoria Body Corporate Services
8407,Victoria Fly Screens
8408,Victoria Legal Aid
8409,Victoria Park Hotel
8410,Victoria Police
8411,Victoria University
8412,Victorian Aboriginal Child Care Agency
8413,Victorian Building Authority
8414,Victorian Chamber of Commerce and Industry
8415,Victorian Commission for Gambling and Liquor Regulation
8416,Victorian Comprehensive Cancer Centre
8417,Victorian Crane Trucks
8418,Victorian Nurse Specialists
8419,Victorian Refrigeration
8420,Viiew Pty Ltd
8421,Viking Motors
8422,Viking Truck Parts Pty Ltd
8423,Villa Maria Catholic Homes
8424,Village Management Corporation P/L
8425,Village Roadshow Ltd
8426,Village Therapy
8427,Vina Visas
8428,Vine Digital
8429,Vinidex Pty Limited
8430,Vinton Tree Services
8431,Virgin Active
8432,Virgin Pulse
8433,Virginia Farm Produce
8434,Viridis Consultants
8435,VisAbility Ltd
8436,Viscount Property Solutions
8437,Vision Australia
8438,Vision Labs Holdings
8439,Vision Personal Training
8440,Vision Power Pty Ltd
8441,Visit Victoria
8442,Visual Focus
8443,Visual Graphics (Qld) Pty Ltd
8444,Visy
8445,Vita Gold Products
8446,Vita Group Limited
8447,Vitaco Health NZ Ltd
8448,Vitae Partners Pty Ltd
8449,Vitamin T
8450,Viterra
8451,Vitex Pharmaceuticals Pty Ltd
8452,Vitrocsa Australia
8453,Viva Energy Australia
8454,Vive Plumbing and Gasfitting Pty Ltd
8455,Vivid Chartered Accountants
8456,Vivid Workforce Pty. Ltd.
8457,Vivid installations
8458,Vivir Healthcare Pty Ltd
8459,Vix Technology Aust Pty Ltd
8460,Vmac Employment Solutions
8461,VoIP Line Telecom
8462,Vocus
8463,Vodafone Hutchison Australia Pty Limited
8464,Vogue Eyes/RCJ Enterprises
8465,Vogue Nationale Hairdressing
8466,Voight Contracting Pty Ltd
8467,Volare Recruitment
8468,Volcom Pty Ltd
8469,Von Bibra Motors
8470,Voodoo Creative
8471,Vue Group
8472,W Herrmann Real Estate Pty Ltd
8473,W M Waste Management Service P/L
8474,W&L Aged Care Services
8475,WA Association for Mental Health
8476,WA Bos Semi Trailer Equipment Pty Ltd
8477,WA HINO
8478,WA Health Group
8479,WA Labour Services
8480,WA Limestone
8481,WA PCYC
8482,WAIFS
8483,WALGA - Recruitment
8484,WARDY IT Solutions
8485,WATM Crane Sales and Services
8486,WCA  People & Culture Solutions
8487,"WDS, CONDUENT"
8488,WG Architects
8489,WIN Corporation Pty Limited
8490,WISE Employment
8491,WISEWAY LOGISTICS
8492,WPC Group-Apprenticeships & Traineeships
8493,WPIRE
8494,WPP AUNZ Ltd
8495,WR Engineering
8496,WR Gay Pest Control Pty Ltd
8497,WSP Australia Pty Limited
8498,Wade Johns Plastering Pty Ltd A/T/F The Johns Family Trust
8499,Wagga Motors
8500,Wagner Industrial Services Pty Ltd
8501,Walford Transport
8502,Walker Andersen
8503,Walkerden Golf Australia Pty Ltd
8504,Walkers
8505,Wall Street
8506,Wallace Concreting Services
8507,Wallbridge Gilbert Aztec
8508,Wallenius Wilhelmsen Logistics
8509,Walshs Glass
8510,Walz Group Pty Ltd
8511,Wangara Kia and Suzuki
8512,Wargaming.net
8513,Warner Group
8514,Warners Bay Private Hospital Ramsay Health
8515,Warradale Hotel Pty Ltd
8516,Warrandale Industries Pty Ltd
8517,Warren Syminton Ralph
8518,Warrikal Pty Ltd
8519,Warril Consulting
8520,Warringal Private Hospital Ramsay Health
8521,Warrnambool City Council
8522,Warwick Physiotherapy
8523,Waste Wise Environmental
8524,Watclip Pty Ltd
8525,Water Corporation
8526,Water Services Association of Australia (WSAA)
8527,Water World Pure Drinking Water Pty Ltd
8528,WaterNSW
8529,Waterlogic Australia Pty Ltd
8530,Waterman Receivables Management
8531,Waters Edge Restaurant
8532,Wattleup Tractors
8533,Watts McCray
8534,Watts Next Pty Ltd
8535,Wave International Pty Ltd
8536,Waverley Council
8537,Waverley Forklifts
8538,Waverley Gardens Early learning Centre
8539,Waverley General Practice
8540,Waverley Private Hospital Ramsay Health
8541,Wayoutback Desert Safaris Ltd
8542,Wealthfin Pty Ltd
8543,WeatherWorld
8544,Web Profits
8545,Webber Insurance Services
8546,Webber roofing
8547,Webqem Pty Ltd
8548,WedShed
8549,Weeks Group
8550,Weidmuller Pty Ltd
8551,Weir Minerals Australia Ltd
8552,Welfare Recruitment Solutions
8553,Wellcamp Airport
8554,Wellcom Group Limited
8555,Welldrill
8556,Wellington Information and Neighbourhood  Services Inc
8557,Wellington Shire Council
8558,WellsGray Recruitment
8559,Wellways Australia Limited
8560,Wellways HealthCall
8561,Wentworth Advantage Pty Ltd
8562,WesTrac Pty Ltd
8563,Wesbeam
8564,"Wesfarmers Chemicals, Energy & Fertilisers"
8565,Wesfarmers Industrial and Safety
8566,Wesley College Melbourne
8567,Wesley Mission
8568,Wesley Mission Queensland
8569,West Arnhem Regional Council
8570,West Coast District Health Board
8571,West Core Drilling Pty Ltd
8572,West End Motor group pty ltd
8573,West Moreton Hospital and Health Service
8574,West Recruitment
8575,West Ryde Dental
8576,West Tankers Pty Ltd
8577,West UC Australia Pty Ltd
8578,WestAir Conditioning
8579,WestRock
8580,WestSide Corporation
8581,WestSkills WA
8582,Westbury Partners
8583,Westco Truck Sales - Toowoomba
8584,Western Australian Farmers Federation In  c
8585,Western Australian Industrial Relations Commission
8586,Western College
8587,Western Diagnostic Pathology
8588,Western Distributor Authority
8589,Western District Employment Access
8590,Western District Health Service
8591,Western Health
8592,Western Parcel Express
8593,Western Plumbing Services Pty Ltd
8594,Western Power
8595,Western Private Hospital
8596,Western Roadtrain pty Ltd
8597,Western Sydney Local Health District
8598,Western Sydney University
8599,Western Water
8600,Western Wholesalers Pty Ltd
8601,Western Work Force Pty Ltd
8602,Westgold Resources Limited
8603,Westmead IVF Pty Ltd
8604,Westpac Group
8605,Westpac Retail & Business Banking
8606,Westpoint Autos
8607,Westpoint Ford
8608,Wests Entertainment Group
8609,Westwise Recruitment
8610,Wettenhalls
8611,Whale Logistics (Australia) Pty Ltd
8612,WheelDoc
8613,Wheeler Bros Transport
8614,Whelan Kartaway
8615,Whelan Master Builders
8616,White Now Consulting
8617,Whitehead Financial Pty Ltd
8618,Whiteley Healthcare
8619,Whites Diesels Australia Pty ltd
8620,Whites Group Pty Ltd
8621,Whitsunday Counselling & Support Inc
8622,Whitsunday Regional Council
8623,Whizdom
8624,Who Group
8625,Who in the Zoo
8626,Wickham Flower & Co Pty Ltd
8627,Wide Bay Hospital and Health Service
8628,Wide Solutions Pty Ltd
8629,Wideform Pty Ltd
8630,Wideland Group
8631,Wilbart Pty Ltd
8632,Wild Sage
8633,Wilhelmsen Ships Service Pty Ltd
8634,Wilkins Windows
8635,Wilks Communications & Electrical
8636,William Adams Pty Ltd
8637,William Angliss Institute
8638,William Roberts Lawyers
8639,William Tee & Associates
8640,Williams Lea
8641,Williams Motor Group
8642,Willoughby City Council
8643,Willow Blue Consulting
8644,Willow Recruitment
8645,Wilmar BioEthanol (Australia) Pty Ltd
8646,Wilmar Sugar Pty Ltd
8647,Wilson
8648,Wilston Outside School Hours Care
8649,Wilton Dental and Cosmetics
8650,Wimmera Healthcare Group
8651,Wimmera Uniting Care
8652,Winc
8653,Windhoist Australia Pty Ltd
8654,Window Revival Sunshine Coast
8655,Windsor Auto Group
8656,Windsor Group
8657,Windsor Smith Retail
8658,Winetitles Media Pty Ltd
8659,Wingara Thoroughbreds
8660,Wingate Avenue Community Centre
8661,Wingecarribee Shire Council
8662,Winning Appliances
8663,Winson Group
8664,Winton Wetlands
8665,Wintringham Specialist Aged Care
8666,Wireline Services Group
8667,Wirtgen Australia Pty Ltd
8668,Wise Recruitment
8669,Wiseberry Acclaim Real Estate
8670,Wiseberry Peninsula
8671,Wisely
8672,Wises Mobile Tyres
8673,Witchmount winery
8674,Wittner Shoes
8675,Wizard Pharmacy Services
8676,Woden Contractors Pty Ltd
8677,Wodonga Institute of TAFE
8678,Wokolena Pastoral Co
8679,Wolfe Systems IT
8680,Wolff Power Pty Ltd
8681,Wollongong City Motors
8682,Wollongong Legal
